,Price_Point,Mean_PE,PE_Segment_0,PE_Segment_1,PE_Segment_2,PE_Segment_3,Elasticity_Promotion_1,Elasticity_Promotion_0
156,2.0600000000000014,-3.7591828559629397,-6.193062923599448,-2.4991706260678686,-2.4966077512670233,-2.1266730570497234,-2.0787118496482724,-2.4155891043199014
157,2.070000000000001,-3.7970732726143646,-6.259828231723926,-2.5240770983454714,-2.516126925424304,-2.143299978821909,-2.0989041322573754,-2.4350820895618845
158,2.0800000000000014,-3.8348945756707273,-6.326057484266875,-2.549015539958664,-2.5356492978664975,-2.1599296249733455,-2.1191399597670504,-2.454583382496835
159,2.0900000000000016,-3.8726428262636157,-6.391747239112797,-2.5739837285210707,-2.5551739943314162,-2.176561250785588,-2.1394178622609132,-2.4740920205138166
160,2.1000000000000014,-3.910314229348708,-6.4568949037907615,-2.5989794649636724,-2.574700156141003,-2.193194124815145,-2.159736376378963,-2.4936070559089156
161,2.110000000000001,-3.9479051333275144,-6.521498699099997,-2.6240005743749104,-2.5942269402260445,-2.209827528914532,-2.180094045851851,-2.513127555976402
162,2.1200000000000014,-3.985412029479067,-6.585557622395377,-2.649044906805818,-2.613753519141485,-2.2264607582453095,-2.200489422023431,-2.5326526030894323
163,2.1300000000000017,-4.022831551209719,-6.649071410705737,-2.6741103380399767,-2.6332790810725606,-2.2430931212833163,-2.220921064361311,-2.5521812947704743
164,2.1400000000000015,-4.060160473129346,-6.71204050384587,-2.6991947703281776,-2.652802829832004,-2.2597239398162814,-2.241387540955165,-2.5717127437516614
165,2.1500000000000012,-4.097395709962318,-6.7744660076707826,-2.724296133087673,-2.6723239848485427,-2.2763525489340317,-2.2618874290025333,-2.591246078025258
166,2.1600000000000015,-4.134534315301679,-6.836349657608693,-2.749412383566007,-2.6918417811469157,-2.292978297011466,-2.282419315281911,-2.6107804408844513
